groupId,artifactId
org.fluentlenium.it,testng-common
com.gentics.mesh,mesh-plugin-api
edu.berkeley.nlp,berkeleylm
org.kaazing,gateway.server.api
com.adobe.testing,s3mock-junit5
org.apache.curator,curator-x-discovery-server
org.pentaho.di.plugins,pdi-pur-plugin-core
net.kyori,adventure-platform-api
org.apache.camel,camel-azure-storage-blob
org.jclouds.provider,rackspace-cloudblockstorage-uk
org.nutz,nutzboot-starter-email
org.openhab.action,org.openhab.action.ecobee
io.thorntail,jaxrs-jsonp
com.walmartlabs.concord,concord-sdk
es.usc.citius.hipster,hipster-test
org.jboss.narayana.rts,lra-client
javax.persistence,javax.persistence-api
io.nuls.account-module,account
io.airlift,units
org.cognitor.cassandra,cassandra-migration
org.apache.metamodel,MetaModel-csv
io.thorntail,jaxrs-jsonb
ddf.catalog.core,catalog-core-standardframework
org.jboss.logging,jboss-logging
org.apache.streampipes,streampipes-measurement-units
org.opendaylight.controller.samples,clustering-it-config
org.powermock,powermock-api-mockito
org.apache.karaf.features,org.apache.karaf.features.core
org.keycloak,keycloak-client-api
javax.xml.rpc,javax.xml.rpc-api
org.apache.camel.quarkus,camel-quarkus-ldif
com.hierynomus,smbj
com.entwinemedia.common,functional
com.consol.citrus,citrus-junit5
net.sourceforge.owlapi,jfact
org.sonatype.goodies,goodies-httpfixture
com.thinkbiganalytics.kylo,kylo-commons-scala-api
org.xwiki.platform,xwiki-platform-extension-distribution
org.ioke,ioke-lang
org.opennms.features.distributed,org.opennms.features.distributed.kv-store.json.noop
com.fasterxml.jackson.core,jackson-module-jaxb-annotations
io.fundrequest,db
com.addthis.hydra,hydra-avro
com.jitlogic.zorka,zorka-core
leapmotion,leap
org.glassfish.hk2,guice-bridge
io.thorntail,microprofile-fault-tolerance
org.restcomm.protocols.ss7.statistics,statistics-impl
org.glassfish.pfl,pfl-dynamic
org.wso2.carbon.extension.identity.authenticator.outbound.twitter,org.wso2.carbon.extension.identity.authenticator.twitter.connector
io.smallrye,smallrye-fault-tolerance-context-propagation
org.codehaus.geb,geb-core
org.cleartk,cleartk-ml-libsvm
com.trendmicro,tlsh
com.yubico,yubico-util
io.fastjson,slumberdb-service-model-common
org.neo4j,neo4j-cypher-javacc-parser
systems.uom,systems-common
cn.iocoder.springboot.labs,lab-61-cat-opentracing
com.jcabi,jcabi-log
com.rometools,rome-certiorem
org.deephacks.lmdbjni,lmdbjni-win64
com.navercorp.pinpoint,pinpoint-log4j2-plugin
org.nuxeo.ecm.platform,nuxeo-platform-rendition-core
org.openhab.addons.bundles,org.openhab.binding.homeconnect
org.restcomm,restcomm-connect.mrb.api
org.sejda,sejda-sambox
org.projectnessie,nessie-model
com.adobe.testing,s3mock
gov.nasa.arc.mct,timeSequenceFeedAggregator
org.codehaus.cargo,cargo-core-api-util
org.apache.dubbo,dubbo-samples-chain-middle
com.teamdev.jxbrowser,jxbrowser-win64
org.testingisdocumenting.webtau,webtau-pdf
org.apache.activemq,artemis-core-client
org.geoserver.extension,gs-wcs2_0-eo-core
cn.iocoder.mall,mall-spring-boot-starter-rocketmq
me.zhyd.hunter,blog-hunter
cn.org.easysite,easy-spring-cloud-feign
com.atilika.kuromoji,kuromoji-jumandic
com.oneops,oneops-model
cn.org.easysite,easy-spring-boot-tk-mybatis
ai.labs,channels-definition
org.apache.camel,camel-beanstalk
org.apache.camel.quarkus,camel-quarkus-google-bigquery-deployment
net.sourceforge.cpdetector,cpdetector
org.grobid,grobid-trainer
com.sun.org.apache.xml.internal,resolver
io.github.yedaxia,japidocs
org.apache.logging.log4j,log4j-spring-boot
org.apache.nifi,nifi-distributed-cache-client-service-api
org.eclipse.tesla.shell.ext,tesla-shell-plexus
org.apache.falcon,falcon-common
com.graphicsfuzz,tool
com.google.apis,google-api-services-policytroubleshooter
org.pentaho,pentaho-metadata
org.wicketstuff,quickview
org.kohsuke,geoip
it.eng.knowage,qbe-core
org.apache.servicecomb,service-center-client
org.scala-lang,scala-xml
org.glassfish.docs,quick-start-guide
jakarta.json.bind,jakarta.json.bind-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-en-all.3class.distsim.crf
org.apache.camel,camel-leveldb-legacy
test,transitive
org.apache.cxf,cxf-rt-rs-service-description
org.jitsi,jitsi-utils
org.odpi.egeria,dino-view-api
de.jflex,jflex-testsuite-maven-plugin
io.fabric8.funktion,k8elasticsearch
org.simpleflatmapper,sfm-test
org.apache.streampipes,streampipes-connect-container
com.sequoiadb,sequoiadb-driver
org.apache.hop,hop-transform-cubeinput
org.jacoco,org.jacoco.agent.rt
com.github.lalyos,jfiglet
org.apache.karaf.bundle,org.apache.karaf.bundle.core
org.springframework,spring-websocket
org.zstack,acl
com.sismics.reader,reader-agent
io.quarkus,quarkus-bootstrap-runner
org.apache.sling,org.apache.sling.testing.resourceresolver-mock
org.eclipse.jkube,jkube-maven-sample-dependency-resources-dependency
org.glassfish.main.appclient,acc-config
org.xwiki.platform,xwiki-platform-localization-rest-api
org.pentaho.di.plugins,pdi-xml-input-stream-plugin-core
org.wso2.carbon.identity.datapublisher.authentication,org.wso2.carbon.identity.data.publisher.application.authentication.server.feature
org.dcm4che.tool,dcm4che-tool-mppsscp
fr.opensagres.xdocreport,fr.opensagres.xdocreport.itext.extension
org.jvnet.hudson.main,hudson-cli
org.opennms.features.ticketing,opennms-integration-otrs-common
io.micronaut,micronaut-inject-java-test
com.github.dianbaer,tcp
uk.ac.bbsrc.tgac.miso,sqlstore
com.sun.mail,dsn
org.jenkins-ci.modules,instance-identity
org.snmp4j,snmp4j
org.eclipse.vorto,repository-server
org.jclouds.provider,rackspace-cloudblockstorage-us
io.quarkus,quarkus-test-security
org.mayocat.shop,mayocat-shop-payment-vendor-paypal-adaptivepayments
org.apache.hop,hop-transforms-mongodb
ddf.platform,platform-configuration-service
org.opennms.features.ticketing,org.opennms.features.ticketing.inmemory
com.qlangtech.tis,ibator
com.sun.xml,relaxngDatatype
org.jenkins-ci.plugins,docker-workflow
software.amazon.awssdk,databasemigration
fr.inria.spirals,jtravis
org.opennms.features.vaadin-components,extender-service
com.clearnlp,clearnlp
org.radargun,plugin-ehcache25
vip.mate,mate-starter-idempotent
org.dcm4che.tool,dcm4che-tool-mppsscu
org.xujin.moss,moss-extension
de.tudarmstadt.ukp.wikipedia,de.tudarmstadt.ukp.wikipedia.parser
software.amazon.awssdk,budgets
org.eclipse.kapua,kapua-device-call-kura
org.apache.openejb.itests,failover-ejb
org.geonetwork-opensource,gn-inspire-atom
org.pentaho.reporting.engine,wizard-core
org.restcomm.protocols.ss7.statistics,statistics-api
io.quarkus,quarkus-reactive-db2-client-deployment
com.jgoodies,jgoodies-looks
io.helidon.microprofile.jwt,helidon-microprofile-jwt-auth
com.github.thomasdarimont.keycloak,virtual-client-storage-provider-extension
com.facebook.presto.hadoop,hadoop-apache2
com.vmware.nsx,nsx-vmc-sdk-common
co.elastic.apm,apm-agent-attach-cli
org.codice.ddf.metrics,metrics-prometheus-endpoint
io.dropwizard-bundles,dropwizard-configurable-assets-bundle
org.opennms,opennms-asterisk
fr.avianey.androidsvgdrawable,core
org.apache.camel.quarkus,camel-quarkus-support-aws2-deployment
org.apache.cxf,cxf-rt-frontend-jaxws
org.moditect.layrry,layrry-platform
com.codenvy.onpremises.wsmaster,codenvy-hosted-system
org.opendaylight.controller,sal-clustering-config
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-pl-le
com.qlangtech.tis,xmodifier
org.glassfish.hk2,hk2-extras
com.networknt,exception
org.opencastproject,opencast-asset-manager-api
org.apache.knox,gateway-performance-test
com.oracle.instantclient,xstreams
com.twitter.ambrose,ambrose-hive
org.apache.servicecomb.pack,omega-connector-grpc
org.apache.activemq.protobuf,activemq-protobuf
com.dalsemi,OneWireApi
com.github.differentway,couchmove
org.apache.james.jdkim,apache-jdkim-library
de.tr7zw,nbt-data-api
com.github.muff1nman.chameleon,playlist-all
de.learnlib,learnlib-membership-oracles
org.jetlinks.community,timeseries-component
org.apache.xmlgraphics,xmlgraphics-commons
org.apache.camel.quarkus,camel-quarkus-ldap
com.alibaba.otter,canal.server
com.sun.grizzly.osgi,grizzly-httpservice-bundle
org.testcontainers,cassandra
org.apache.james,james-server-jmap-draft
org.openpreservation.jhove.modules,html-hul
org.jfaster,mango
org.kududb,kudu-client
software.amazon.awssdk,wellarchitected
org.tuxdevelop,spring-batch-lightmin-validation
org.tellstick,javatellstick
org.apache.nifi.minifi,minifi-c2-provider-nifi-rest
org.jboss.aerogear,unifiedpush-java-client
org.glassfish.main.admin,nucleus-domain
net.sf.okapi.filters,okapi-filter-openoffice
org.lucee,commons-email
org.apache.camel,camel-guava-eventbus
org.apache.beam,beam-sdks-java-extensions-sorter
org.codehaus.sonar,sonar-batch
org.apache.cloudstack,cloud-engine-api
org.eclipse.jetty,infinispan-embedded-query
org.linlinjava,litemall-wx-api
org.carrot2,morfologik-fsa-builders
br.com.caelum.stella,caelum-stella-faces
com.flexganttfx,model
com.dianping.puma,puma-extensions-device
com.youlai,common-mybatis
com.github.penggle,kaptcha
io.trino,trino-thrift-api
software.amazon.awssdk,mediapackage
rusv,agafua-syslog
org.opencb.opencga,opencga-storage-app
com.yahoo.bard,fili-system-config
org.wildfly.security,wildfly-elytron-sasl-localuser
org.odpi.egeria,admin-services-registration
org.apache.submarine,submarine-client
org.opennms.core.ipc.sink.camel,org.opennms.core.ipc.sink.camel.client
com.facebook.presto,presto-blackhole
org.apache.pulsar,pulsar-client
com.hortonworks.registries,atlas-shim
net.sf.okapi,okapi-core
io.activej,activej-jmx
cn.jbone,jbone-sso-client
de.saxsys,mvvmfx-easydi
global.namespace.truelicense,truelicense-api
org.apache.shardingsphere,shardingsphere-sql-parser-sql92
org.apache.hop,hop-transform-nullif
org.infinispan,infinispan-cdi-embedded
org.eclipse.aether,aether-api
de.odysseus.juel,juel-api
org.glassfish.main.connectors,connectors-inbound-runtime
com.asakusafw,collections
org.opennms.api.integration,opennms-provisioning
io.apicurio,apicurio-registry-rest-client
us.codecraft,webmagic-extension
com.github.jai-imageio,jai-imageio-core
net.anotheria,moskito-php
org.eclipse.vorto,org.eclipse.vorto.editor.mapping
com.azure,azure-core-amqp
org.drools.testcoverage,model
io.helidon.integrations.db,h2
org.xwiki.platform,xwiki-platform-rendering-configuration-api
org.odpi.egeria,integration-daemon-services-spring
net.sf.openas2,openas2-server
org.springframework.data,spring-data-jpa
org.projectnessie,nessie-versioned-tiered
com.stormpath.spring,stormpath-spring-security-webmvc
org.apache.pluto,pluto-descriptor-api
org.passay,passay
org.openehealth.ipf.gazelle,ipf-gazelle-validation-commons-core
org.dkpro.core,dkpro-core-io-aclanthology-asl
com.itextpdf,pdfa
fish.payara.server.internal.admin,admin-util-l10n
org.odpi.egeria,governance-action-connectors
org.opennms.core.snmp,org.opennms.core.snmp.api
ro.pippo,pippo-undertow
io.ktor,ktor-html-builder
com.yahoo.vespa,config-model
org.springframework.boot,spring-boot-starter-data-jpa
org.apache.cxf,cxf-rt-frontend-jaxrs
com.marcosbarbero.cloud,spring-cloud-zuul-ratelimit-core
org.opennms,opennms-detector-jdbc
org.pentaho.reporting.designer,ext-pentaho
com.spotify,flo-workflow
com.creditease.moniter,com.creditease.uav.fastjson
org.webjars.npm,webrtc-adapter
org.apache.pulsar,pulsar-io-debezium-mysql
org.eclipse.tycho,sisu-equinox-launching
io.quarkus,quarkus-bootstrap-maven-resolver
com.azure,azure-mixedreality-remoterendering
ddf.admin.core,admin-core-api
org.apache.camel,camel-websocket
org.apache.ranger,ranger-intg
io.confluent,kafka-streams-json-schema-serde
org.springframework.boot,spring-boot-starter-reactor-netty
org.opennms.newts,newts-queryparser
software.amazon.awssdk,mq
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-de-nemgp
com.sun.faces,jsf-api
org.apache.nifi.registry,nifi-registry-provider-api
io.quarkus,quarkus-integration-test-shared-library
org.apache.sshd,sshd-cli
com.amazonaws,aws-java-sdk-mwaa
com.github.docker-java,docker-java
eigenbase,eigenbase-resgen
org.apache.tomee,openejb-jee-accessors
org.hibernate.search,hibernate-search-mapper-orm-batch-jsr352-core
org.eclipse.jetty.its.jetty-start-mojo-it,jetty-simple-base
org.openhab.addons.bundles,org.openhab.binding.heos
groovy,groovy-all
org.apache.zeppelin,flink1.12-shims
com.google.cloud,google-cloud-spanner
io.apicurio,apicurio-studio-be-hub-core
org.primesoft.asyncworldedit,AsyncWorldEdit-Core
se.kth.castor,sorald
com.xeiam.xchange,xchange-bter
de.codecentric,spring-boot-admin-starter-client
io.springfox,springfox-spring-web
jp.vmi,selenese-runner-java
com.googlecode.thread-weaver,threadweaver
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-lab
org.xwiki.platform,xwiki-platform-localization-rest-default
com.github.yuyenews,Magician
org.apache.ws.commons.neethi,neethi
org.jboss.aerogear,aerogear-crypto
org.opencb.biodata,biodata-formats
io.activej,activej-specializer
org.apache.cxf.services.ws-discovery,cxf-services-ws-discovery-service
io.github.jklingsporn,vertx-jooq-shared
org.openhab.binding,org.openhab.binding.serial
org.apache.shardingsphere,shardingsphere-jdbc-governance
org.hyperic.hq.plugin,system-plugin
org.springframework.boot,spring-boot-starter-data-mongodb
org.hyperic,websphere-jmx
com.netflix.hystrix,hystrix-serialization
org.glassfish.jersey.bundles.repackaged,jersey-guava
io.mycat.ep,mycat-ep-receiver-server
com.querydsl,querydsl-kotlin-codegen
org.openhab.addons.bundles,org.openhab.transform.xpath
org.datasyslab,sernetcdf
io.seata,seata-discovery-custom
com.hurence.logisland,logisland-processor-excel
org.openhab.persistence,org.openhab.persistence.mapdb
com.hccake,ballcat-extend-pay-ali
org.apache.nifi,nifi-kafka-2-0-processors
org.codehaus.groovy,groovy-groovydoc
com.github.apache.incubator-iceberg,iceberg-common
org.plutext,jaxb-xslfo
org.umlg,sqlg-mssqlserver-dialect
com.paritytrading.parity,parity-match
io.netty,netty-codec-http2
com.addthis.metrics,reporter-config
jakarta.transaction,jta
org.sakaiproject.commons,commons-api
org.jboss.shrinkwrap.descriptors,shrinkwrap-descriptors-impl-docker
com.xeiam.xchange,xchange-btce
org.metawidget.modules.static.html,metawidget-static-html
de.saring,leafletmap
org.openhab.addons.bundles,org.openhab.binding.semsportal
org.glassfish.main.hk2,hk2-config
io.opentracing.contrib,opentracing-spring-cloud-jms-starter
net.sf.launch4j,launch4j
org.graalvm.js,js
net.runelite,archive-patcher
com.codenameone,codenameone-designer
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.ixa-model-tagger-gl-perceptron-autdict05-ctag
com.hubspot,SingularityBase
org.eclipse.kapua,kapua-console-module-authentication
org.jdbi,jdbi3-freemarker
org.metawidget.modules.swing,metawidget-swing
io.cattle,cattle-iaas-agent-instance
com.ontology2,bakemono-options
org.apache.http,httpcore
org.eclipse.vorto,org.eclipse.vorto.editor.mapping.ide
org.eclipse.jkube,jkube-kit-build-docker
org.apache.camel,camel-jsonb
org.elasticsearch.client,x-pack-transport
org.springdoc,springdoc-openapi-data-rest
org.apache.pulsar,pulsar-io-solr
org.apache.camel,camel-zipfile
xerces-J,xml-resolver
jakarta.validation,validation
org.openhab.core.bundles,org.openhab.core.io.rest.auth
io.dropwizard.metrics,metrics-jakarta-servlets
org.apache.camel.quarkus,camel-quarkus-jbpm-deployment
net.sourceforge.secondstring,secondstring
net.sf.jsignature.io-tools,easystream
org.nuxeo.ecm.core,nuxeo-core-test
com.thinkbiganalytics.kylo.plugins,kylo-field-policy-default
io.github.openfeign,feign-jackson-jaxb
org.codice.ddf.spatial,spatial-wfs-v1_1_0-source
com.sun.xml.ws,rt
com.webcohesion.enunciate,enunciate-top
uk.gov.dstl.geo,osgb
org.jenkins-ci.plugins,dashboard-view
org.wildfly,wildfly-naming-client
org.geoserver.extension,gs-mongodb
com.sonymobile.tools.gerrit,gerrit-events
org.spf4j,spf4j-asm
org.netbeans.modules,org-netbeans-modules-scala-refactoring
org.mapstruct.itest,itest-usestypegeneration-generator
io.syndesis.connector,connector-twitter
com.microsoft.azure.applicationinsights.v2015_05_01,azure-mgmt-insights
org.opennms.features.reporting,org.opennms.features.reporting.api
org.apache.sentry,sentry-service-api
com.jeesuite,jeesuite-springweb
org.neo4j,neo4j-front-end
com.nepxion,matrix-aop-starter
org.jboss.errai,errai-cdi-client
org.testingisdocumenting.webtau,webtau-cache
com.vmware,vijava
com.sia,sia-task-client-zookeeper
org.odpi.egeria,admin-services-api
org.springframework.cloud,spring-cloud-aws-ses
org.picketbox,picketbox
org.wso2.carbon.analytics,org.wso2.carbon.analytics.dataservice.commons
com.xkcoding.justauth,justauth-spring-boot-starter
com.yahoo.vespa,jaxrs_utils
org.metawidget.examples.android,addressbook-android
org.infinispan,infinispan-query-core
cn.iocoder.springboot.labs,labx-07-sca-dubbo-demo02-api
cc.blynk.server.application,tcp-app-server
ddf.catalog.solr,catalog-solr-provider
com.amazonaws,aws-java-sdk-mediastore
org.restcomm.media.core.resource,media-core-resource-vad
org.jitsi,jitsi-ui-service
org.geotools.schemas,sampling-2.0
javax.sip,jain-sip-ri
io.hops,hadoop-minicluster
org.cedj.geekseek,geekseek-domain-venue
org.antlr,antlr4-runtime-test-annotations
com.google.caliper,caliper-runner
com.twitter.common,stats-util
org.dkpro.core,dkpro-core-io-tuebadz-asl
io.jenkins.plugins,forensics-api
org.springframework.experimental,spring-graalvm-native
io.takari.bpm,testkit
com.amazonaws.serverless,aws-serverless-java-container-jersey
org.apache.camel.quarkus,camel-quarkus-attachments
org.pentaho.reporting.engine,classic-extensions
org.apache.servicecomb,spring-boot-starter-discovery
fr.inria.jtravis,jtravis
org.mayocat.platform,mayocat-platform-store-rdbms-jdbi
com.github.dianbaer,rpc
com.alibaba.otter,connector.rabbitmq
io.cattle,cattle-framework-schema
org.apache.sentry,sentry-provider-file
com.googlecode.gentyref,gentyref
org.eclipse.rdf4j,rdf4j-http-server-spring
net.sourceforge.jexcelapi,jxl
com.alicp.jetcache,jetcache-starter-redis-springdata
com.oracle.oci.sdk,oci-java-sdk-monitoring
org.openhab.addons.bundles,org.openhab.binding.lgtvserial
org.apache.shardingsphere,shardingsphere-sql-parser-statement
io.hyscale,generator-services
consulo,consulo-bootstrap
io.mycat.ep,mycat-ep-order-server
software.amazon.awssdk,http-client-tests
com.fasterxml.jackson.module,jackson-module-kotlin
com.github.cverges.expect4j,expect4j
org.wicketstuff,async-task-impl
org.jlinda,jlinda-nest-ui
org.apache.streampipes,streampipes-rest-shared
com.qaprosoft,carina-crypto
org.locationtech.geogig,geogig-cli-remoting
org.nuxeo.ecm.liveconnect,nuxeo-liveconnect
org.oxerr,okcoin-client-xchange
org.apache.iotdb,flink-iotdb-connector
com.cedarsoft.commons,test-utils
