dependency,count
edu.ucsb.nceas:ezid,1
it.unimi.dsi:fastutil,56
org.apache.tomcat:tomcat-coyote,19
org.springframework.cloud:spring-cloud-aws-messaging,1
cn.iocoder.springboot.labs:lab-57-hystrix-dubbo-demo-user-service-api,1
org.apache.isis.valuetypes:isis-valuetypes-markdown-metamodel,1
org.apache.nifi:nifi-hive-processors,1
org.apache.servicecomb.pack:omega-spring-tx,1
org.apache.cxf:cxf-tools-common,4
org.eclipse.kapua:kapua-stream-internal,1
org.wicketTutorial:EjbInjectionExample,1
com.spotify:styx-standalone-service,1
org.jetbrains.kotlin:kotlin-test-junit5,4
com.networknt:rpc-security,1
org.csource:fastdfs-client-java,2
org.parboiled:parboiled-java,6
org.keycloak:keycloak-services,5
com.typesafe.akka:akka-actor,1
org.wildfly.galleon-plugins:wildfly-config-gen,3
io.helidon.security.providers:helidon-security-providers-abac,1
org.apache.jclouds.api:elasticstack,2
org.scalameta:munit_2.13,1
org.odpi.egeria:design-model-server,1
io.cdap.cdap:cdap-elastic,1
com.navercorp.pinpoint:pinpoint-thrift,1
org.jclouds.provider:bluelock-vcloud-zone01,1
org.jclouds.provider:cloudfiles-uk,1
org.jboss.logmanager:commons-logging-jboss-logmanager,1
com.github.raphaeljolivet.java2typescript:java2typescript-jaxrs,1
it.geosolutions.jaiext.bandmerge:jt-bandmerge,1
org.geotools:gt-grid,2
org.testfx:testfx-core,13
org.restcomm.protocols.ss7.ss7ext:ss7-ext-api,1
org.igniterealtime.smack:smack-bosh,2
org.ff4j:ff4j-spring-boot-starter,2
io.takari.polyglot:polyglot-kotlin,1
org.seleniumhq.webdriver:webdriver-support,2
org.openhab.binding:org.openhab.binding.ehealth,1
org.apache.flume:flume-ng-node,5
com.google.gwt:gwt-incubator,3
software.amazon.awssdk:apigatewayv2,1
software.amazon.awssdk:kafka,1
software.amazon.awssdk:servicecatalog,1
com.graphicsfuzz:gles-worker-dependencies,1
com.consol.citrus:citrus-core,7
org.openehealth.ipf.commons:ipf-commons-ihe-hpd,1
org.apache.streampipes:streampipes-wrapper,1
cz.cuni.mff.ufal.udpipe:udpipe,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-en-location,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-pt-mm-maxent,1
edu.illinois.cs.cogcomp:illinois-chunker,2
org.dkpro.core:dkpro-core-api-resources-asl,1
org.dcm4che:dcm4che-soundex,2
org.aksw:gerbil.nif.transfer,3
org.apache.unomi:unomi-plugins-base,1
org.zanata:zanata-cli,1
org.openhab.core.bundles:org.openhab.core.io.monitor,1
com.googlecode.java-ipv6:java-ipv6,7
com.playtika.testcontainers:embedded-couchbase,1
org.slf4j:com.springsource.slf4j.api,1
org.testfx:testfx-spock,1
org.wildfly.core:wildfly-embedded,2
com.amazonaws:aws-java-sdk-auditmanager,2
org.apache.maven.plugins.surefire:jiras-surefire-1024-testjar,1
org.cleartk:cleartk-test-util,1
org.apache.maven.its.shade.dcwor:b,1
org.apache.maven.plugins.javadoc.its:lib,1
org.jolie-lang:jolie2surface,1
org.openjdk.jmc:org.openjdk.jmc.feature.console.ui.subscriptions,2
org.openjdk.jmc:org.openjdk.jmc.ide.launch.test,2
de.bwaldvogel:liblinear-dense,1
org.spongepowered:configurate-gson,1
org.apache.skywalking:apm-httpclient-commons,1
org.jvnet.jaxb2.maven2:maven-jaxb2-plugin-tests-episodes-a,1
com.github.ben-manes.caffeine:jcache,1
com.jcabi:jcabi-aspects,6
tech.cassandre.trading.bot:cassandre-trading-bot-spring-boot-starter,2
com.yahoo.oak:oak-benchmarks-synchrobench,1
org.kaazing:gateway.transport.pipe,1
io.github.resilience4j:resilience4j-core,3
net.javacrumbs.future-converter:future-converter-rxjava2-common,1
com.linkedpipes:model-template,1
org.semarglproject:semargl-rdf4j,1
io.prestosql:presto-raptor-legacy,1
org.openrdf.sesame:sesame-queryresultio-api,1
com.boundlessgeo.server:api-composer,1
io.gravitee.am.reporter:gravitee-am-reporter-api,1
io.fabric8:openshift-model-storageversionmigrator,1
io.fabric8:zjsonpatch,3
io.vertx.workshop:vertx-workshop-common,1
jcommon:jcommon-xml,1
org.apache.lucene:lucene-expressions,2
org.sakaiproject.edu-services.course-management:coursemanagement-hibernate-impl,1
org.sakaiproject.jsf2:jsf2-widgets,1
org.sakaiproject.msgcntr:messageforums-api,1
org.sakaiproject.samigo:samigo-app,1
consulo.internal:microba,1
consulo:consulo-ui-impl,1
com.github.thomasdarimont.keycloak:provisioning-event-listener-extension,1
com.spotify.data.spydra:metrics,1
org.hibernate.search:hibernate-search-util-internal-integrationtest-jbatch-runtime,1
com.yahoo.vespa:provided-dependencies,1
com.yahoo.vespa:vsm,1
com.ruoyi:ruoyi-common-core,1
org.janusgraph:janusgraph-hbase,1
org.kie.kogito:kogito-springboot-starter,1
de.tudarmstadt.ukp.inception.app:inception-api-annotation,1
com.typesafe.akka:akka-stream-experimental_2.11,1
org.activiti:activiti-spring-boot-starter,2
org.hotswapagent:hotswap-agent-myfaces-plugin,1
io.dekorate:knative-annotations,2
io.quarkus:quarkus-avro,1
io.quarkus:quarkus-smallrye-reactive-type-converters,1
io.quarkus:quarkus-tck-microprofile-opentracing-base,1
org.jboss.narayana.stm:stm,2
edu.ucar:jj2000,1
io.objectbox:objectbox-java,1
org.glassfish:javax.servlet.jsp,1
org.apache.edgent.android:edgent-api,1
com.picocontainer.web:picocontainer-web-remoting,1
org.apache.zeppelin:spark2-shims,1
org.jetbrains.kotlin:kotlin-scripting-jvm-host-embeddable,1
com.oracle.oci.sdk:oci-java-sdk-managementagent,1
com.google.errorprone:javac,2
org.jenkins-ci.plugins:kubernetes-client-api,1
org.languagetool:language-pl,1
org.dromara:hmily-tac-sqlrevert-core,1
org.wildfly.swarm:fraction-list,1
com.linkedin:linkedin-j,1
com.megaease.easeagent:loader,1
org.mobicents.diameter:jdiameter-api,1
de.adorsys.psd2:aspsp-profile-web,1
org.gazzax.labs:solrdf-core,1
org.opencastproject:opencast-elasticsearch-impl,1
org.apache.tomee:openejb-mockito,1
org.eclipse.emf:ecore-xmi,1
org.modeshape:modeshape-web-jcr-webdav-war,1
cn.dreampie:resty-common,2
org.sonatype.nexus.plugins:nexus-blobstore-s3,1
simplenlg:simplenlg,1
net.bull.javamelody:javamelody-spring-boot-starter,1
com.gmongo:gmongo,1
org.gatein.common:common-logging,1
nl.lxtreme.ols:runner,1
org.fourthline.cling:cling-mediarenderer,1
ch.cyberduck:jersey,1
org.apache.karaf.services:org.apache.karaf.services.eventadmin,1
com.google.api-ads:dfp-axis,1
io.lumify:lumify-gpw-tika-text-extractor,1
org.apache.sling:org.apache.sling.testing.caconfig-mock-plugin,1
org.openhab.addons.bundles:org.openhab.binding.irtrans,1
ddf.persistence.core:persistence-core-commands,1
org.glassfish.docs:quick-start-guide,1
org.kitesdk:kite-morphlines-core,3
org.metawidget.modules:metawidget-xsd,1
org.apache.hcatalog:hcatalog,1
org.safehaus.jug:jug-asl,1
com.alipay.sofa.lookout:lookout-reg-prometheus,1
io.onedev:server-plugin-import-github,1
com.codenvy.plugin:codenvy-hosted-ext-support-help,1
com.github.wasiqb.coteafs:listeners,1
com.github.yuyenews:Magician-Web,1
org.apache.apex:apex-common,2
com.impetus.kundera.client:kundera-rest,1
org.forgerock.openam:openam-audit-configuration,1
org.jboss.jbossts:jbossjts,1
cn.springcloud.gray:spring-cloud-gray-server,1
net.jarlehansen.android.gcm:gcm-client-utils,1
io.syndesis.integration:integration-project-generator,1
io.syndesis.server:server-runtime-springboot,1
org.simpleflatmapper:sfm-tuples,1
com.github.zgmnkv:zwave4j,1
org.springframework.cloud:spring-cloud-gcp-starter-data-datastore,1
org.opennms.container.bridge:org.opennms.container.bridge.rest,1
org.opennms:opennms-config-tester,1
solid.humank:orders-domain,1
org.jmock:jmock-testjar,1
cn.black-shop:black-shop-common-web,1
org.testingisdocumenting.webtau:webtau-data,1
org.testingisdocumenting.webtau:webtau-shaded,1
fish.payara.server.internal.admin:appserver-cli,1
fish.payara.server.internal.admingui:rest-monitoring-plugin,1
fish.payara.server.internal.cluster:cluster-cli,1
com.alibaba.chaosblade:chaosblade-exec-common,1
org.apache.servicecomb:registry-local,1
com.thinkbiganalytics.kylo.plugins:kylo-sla-email,1
com.mobidevelop.robovm:robovm-soot,1
org.apache.knox:gateway-service-rm,1
com.facebook.jcommon:util,1
com.googlecode.jmapper-framework:jmapper-api,1
org.apache.hop:hop-transform-mergejoin,1
org.apache.camel.archetypes:camel-archetype-activemq,1
org.apache.flume:flume-ng-auth,1
org.nutz:nutzboot-starter-seata,1
org.apache.flex.blazeds:blazeds-spring-boot-starter,1
org.apache.plc4x:plc4j-transport-socketcan,1
org.gridgain:gridgain-urideploy,1
org.projectnessie:nessie-client-tests,1
org.modeshape:modeshape-sequencer-xsd,1
com.azure:azure-ai-formrecognizer,1
nl.lxtreme.ols.tool:linedecoder,1
org.openhab.osgiify:com.amazonaws.aws-java-sdk-core,1
org.simpleflatmapper:sfm-poi,1
com.thinkbiganalytics.kylo:kylo-commons-rest-client,1
gov.nsa.datawave:datawave-ingest-scripts,1
org.springframework.cloud:spring-cloud-starter-alibaba-nacos-config,1
com.linecorp.armeria:armeria-brave,1
org.xwiki.platform:xwiki-platform-user-default,1
org.apache.cassandra:cassandra-thrift,9
gg.jte:jte,2
org.apache.camel.quarkus:camel-quarkus-core-cloud-deployment,1
org.apache.camel.quarkus:camel-quarkus-dns,1
org.apache.camel.quarkus:camel-quarkus-ldif,1
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment,1
org.apache.camel.quarkus:camel-quarkus-twilio-deployment,1
org.apache.servicecomb.toolkit:common,1
com.google.auto.value:auto-value,42
org.apache.activemq:activemq-broker,40
org.apache.camel:camel-corda,1
org.apache.camel:camel-fhir-api,1
org.springframework.boot:spring-boot-starter-websocket,10
com.jayway.restassured:rest-assured,28
org.zalando:logbook-spring-boot-webflux-autoconfigure,1
com.alibaba.csp:sentinel-api-gateway-adapter-common,2
com.github.houbb:pinyin,1
org.apache.tajo:tajo-thirdparty-asm,1
org.appenders.log4j:log4j2-elasticsearch-core,1
org.apache.metamodel:MetaModel-mongodb-common,1
org.jboss.arquillian.test:arquillian-test-impl-base,2
org.inferred:freebuilder,5
org.geonetwork-opensource.schemas:gn-schema-iso19115-3.2018,1
org.apache.isis.testing:isis-testing-fixtures-applib,1
org.apache.deltaspike.modules:deltaspike-data-module-impl,4
org.apache.nifi:nifi-reporting-utils,1
org.mortbay.jetty:servlet-api-2.5,4
com.xamarin:opentk,1
org.eclipse.kapua:kapua-device-management-keystore-api,1
com.networknt:dump,3
org.eclipse.jetty:jetty-alpn-conscrypt-server,3
com.badlogicgames.gdx:gdx,4
org.apache.oltu.openidconnect:org.apache.oltu.openidconnect.client,1
org.eclipse.vorto:mapping-converter-date,1
org.eclipse.xtext:org.eclipse.xtext.web.servlet,1
org.apache.james.jdkim:apache-jdkim-library,1
io.micronaut:micronaut-inject,3
com.palmergames.bukkit:towny,1
pki.gov.kz:kalkancryptxmldsig,1
io.github.galbiston:expiring-map,1
com.navercorp.pinpoint:pinpoint-dubbo-plugin,1
com.navercorp.pinpoint:pinpoint-ning-asynchttpclient-plugin,1
org.jboss.arquillian.container:arquillian-glassfish-embedded-3.1,4
io.apiman:apiman-manager-api-rest-impl,1
org.jboss.forge.addon:dependencies-api,1
org.webjars:imagesloaded,1
org.hawkular.metrics:hawkular-metrics-core-service,1
org.apache.hbase:hbase-http,1
org.jclouds.driver:jclouds-log4j,1
org.whiley:wycli,1
org.jboss.security:jboss-negotiation-spnego,1
org.dcm4che:dcm4che-image,3
aspectj:aspectjweaver,2
com.github.liuyueyi.media:base-plugin,1
it.geosolutions.imageio-ext:imageio-ext-gdalecw,1
mawazo:hoidla,1
lucene:lucene,1
org.geoserver.community:gs-ows-simulate,1
org.geoserver.csw:gs-web-csw,1
software.amazon.awssdk:dlm,1
software.amazon.awssdk:machinelearning,1
software.amazon.awssdk:servicediscovery,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-pt-tbchp,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.ixa-model-tagger-nl-perceptron-autodict01-alpino,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-de-tiger,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-token-da-maxent,1
org.apache.servicemix.specs:org.apache.servicemix.specs.jaxws-api-2.3,2
com.github.xkzhangsan:xk-time,2
org.mineacademy.plugin:EssentialsX,1
org.ops4j.pax.web.samples:initializers-fragment2,1
com.github.vbmacher:java-cup,1
net.sourceforge.findbugs:jsr305,3
qunar.tc.bistoury:bistoury-instrument-client,1
de.saxsys:mvvmfx-archetype,1
com.tencent.tars:tars-protobuf,1
com.gentics.mesh:mesh-mdm-common,1
com.hccake:ballcat-spring-boot-starter-log,1
com.amazonaws:aws-java-sdk-storagegateway,2
org.apache.submarine:submarine-commons-rpc,1
org.apache.submarine:submarine-commons-runtime,1
edu.emory.clir:clearnlp-general-en-srl,1
uk.org.lidalia:jul-to-slf4j-config,1
org.apache.jackrabbit:oak-core,1
org.spongepowered:configurate-hocon,1
org.jdeferred:jdeferred-core,3
org.mule.modules:mule-module-xml,1
org.kaazing:gateway.resource.address.httpxe,1
org.apache.felix:org.osgi.service.obr,2
org.alluxio:alluxio-table-shell,1
com.hubspot:SingularityExecutor,1
com.github.github:gauges-android,1
org.eclipse.core:runtime,3
com.maxmind.db:maxmind-db-gson,1
annogen:annogen,2
com.kumuluz.ee:kumuluzee-websocket-jetty,1
org.apache.phoenix:phoenix-client-embedded-hbase-2.3,1
org.w3:ldp-testsuite,1
io.fabric8:openshift-model-machine,1
com.castlemock.web:web-core,1
org.sakaiproject.search.elasticsearch:elasticsearch-api,1
consulo:consulo-vcs-api-core,1
biz.aQute.bnd:biz.aQute.bnd.reporter,1
com.github.thomasdarimont.keycloak:auth-login-notify-email-extension,1
org.uiautomation:ios-common,1
io.zipkin.brave:brave-jaxrs2,1
com.itextpdf:layout,3
com.yahoo.vespa:storage,1
io.envoyproxy.controlplane:cache,1
org.openrefine.dependencies.wdtk:wdtk-wikibaseapi,1
io.trino:trino-password-authenticators,1
org.nuxeo.ecm.platform:nuxeo-platform-dublincore,1
org.nuxeo.ecm:nuxeo-drive-core,1
org.kie.kogito:drools-compiler,2
io.cattle:cattle-activity-log,1
us.fatehi:schemacrawler-hsqldb,2
org.glassfish.grizzly.osgi:grizzly-httpservice-bundle,3
org.glassfish.grizzly:grizzly-http-server-monitoring,3
io.quarkus:quarkus-jaxb-deployment,1
org.acme:quarkus-app-test,1
org.structr:structr-neo4j-bolt-driver,1
com.zrlog:common,1
org.wso2.carbon.automationutils:org.wso2.carbon.integration.common.utils,5
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.api.server.dcr,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.api.user.challenge.common,1
org.wso2.charon:org.wso2.charon.core,1
com.vaadin:vaadin-test-dependency-rewrite-addon,1
com.vaadin:vaadin-testbench-api,1
org.apache.edgent:edgent-connectors-iotp,1
com.goldmansachs.obevo:obevo-internal-test-util,1
o2oa:x_query_core_entity,1
org.quickfixj:quickfixj-codegenerator,1
com.github.nifty-gui:nifty-jogl-renderer,1
com.blazegraph:dsi-utils,1
org.tanaguru:tanaguru-analyser,1
com.qlangtech.tis:tis-solr-core,1
org.wildfly.swarm:logging-runtime,1
org.wildfly.swarm:spring-modules,1
io.spring.javaformat:spring-javaformat-config,1
org.jeecgframework.boot:jeecg-boot-starter-rabbitmq,1
org.zeroturnaround:javarebel-utils,1
com.bea.sipservlet.tck:sipunit,1
com.ctrip.soa.artemis:artemis-client,1
de.adorsys.psd2:xs2a-core,1
org.forgerock.ce.openam:openam-auth-cert,1
org.forgerock.ce.openam:openam-auth-persistentcookie,1
org.codehaus.preon:preon-io,1
org.tribuo:tribuo-classification-libsvm,1
com.azure:azure-core-experimental,1
org.jeasy:easy-batch-jdbc,1
io.atlassian.util.concurrent:atlassian-util-concurrent,2
com.github.SkriptLang:Skript,1
org.acegisecurity:acegi-security,3
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jasypt,2
org.fusesource.leveldbjni:leveldbjni-linux64,1
org.openhab.addons.bundles:org.openhab.binding.ftpupload,1
ddf.admin.core:admin-core-configplugin,1
ddf.catalog.core:catalog-core-actions,1
ddf.security.interceptor:security-interceptor-guest-wrapper,1
org.codice.pro-grade:pro-grade,1
org.metawidget.modules.commons:metawidget-beanutils,1
com.taobao.arthas:math-game,1
org.apache.stratos:org.apache.stratos.autoscaler.service.stub,1
io.joyrpc:joyrpc-protocol-telnet,1
org.apache.sentry:sentry-provider-cache,1
org.thingsboard.common:edge-api,1
org.thingsboard:dao,1
com.qcadoo.mes:mes-plugins-cost-norms-for-materials,1
com.qcadoo.mes:mes-plugins-production-scheduling,1
org.cometd.java:cometd-java-server-websocket-javax,1
edu.isi:commands-publish,1
org.forgerock.openam:openam-auth-scripted,1
cn.springcloud.gray:spring-cloud-gray-client,1
cn.springcloud.gray:spring-cloud-gray-code-component,1
cn.springcloud.gray:spring-cloud-starter-gray-server,1
com.ibm.watson:language-translator,1
org.opennms.features.distributed:org.opennms.features.distributed.datasource,1
org.opennms:jicmp6-api,1
org.opennms:opennms-taglib,1
org.opennms:opennms-web-api,1
org.tmforum.tip:TIP_Common_JvtSpecPackage,1
org.apache.syncope.core.am:syncope-core-am-rest-cxf,1
org.apache.syncope.ext.flowable:syncope-ext-flowable-common-lib,1
io.cucumber:cucumber-gherkin-messages,1
io.gravitee.gateway:gravitee-gateway-http,1
com.facebook.presto:presto-testng-services,1
com.jayway.restassured:json-path,1
org.mayocat.shop:mayocat-shop-billing-api,1
org.neo4j:neo4j-csv,1
org.apache.servicecomb.demo:consumer,1
com.thinkbiganalytics.kylo:kylo-alerts-api,1
eu.europa.ec.joinup.sd-dss:dss-signature-remote,1
eu.europa.ec.joinup.sd-dss:dss-timestamp-remote-rest-client,1
eu.europa.ec.joinup.sd-dss:dss-xades,1
org.apache.knox:hadoop-examples,1
org.apache.hop:hop-transform-metainject,1
org.apache.hop:hop-transforms-mongodb,1
de.learnlib:learnlib-drivers-basic,1
org.mule.runtime:mule-module-http-policy-api,1
org.nutz:nutzboot-starter-weixin,1
pro.tools:http,1
com.github.warmuuh:milkman-jdbc,1
org.apache.atlas:impala-bridge-shim,1
com.newrelic:newrelic-api,1
org.tribuo:tribuo-interop-core,1
com.creditease.dbus:dbus-stream-common,1
io.github.myui:matrix4j,1
net.sf.okapi.filters:okapi-filter-xliff,1
org.apache.hop:hop-transform-switchcase,1
org.xwiki.platform:xwiki-platform-messagestream-api,1
org.xwiki.platform:xwiki-platform-rendering-macro-script,1
com.vmware.mangle:mangle-vcenter-adapter-models,1
software.amazon.awscdk:docdb,1
org.codehaus.groovy:groovy,95
com.google.cloud:google-cloud-storage,21
org.springframework.android:spring-android-rest-template,5
org.apache.camel.quarkus:camel-quarkus-csv-deployment,1
org.apache.camel.quarkus:camel-quarkus-sap-netweaver,1
org.apache.camel.quarkus:camel-quarkus-slack-deployment,1
org.apache.activemq:activemq-camel,10
org.codehaus.woodstox:woodstox-core-asl,28
org.infinispan:infinispan-cdi-remote,1
org.apache.hadoop:hadoop-mapreduce-client-core,59
org.apache.hive:hive-service,14
org.netbeans.api:org-netbeans-api-progress-nb,12
org.jmdns:jmdns,7
org.springdoc:springdoc-openapi-webflux-ui,3
com.github.theborakompanioni:thymeleaf-extras-shiro,12
io.zipkin.brave:brave-instrumentation-mongodb,1
io.reinert.gdeferred:gdeferred,1
org.bukkit:bukkit,12
com.weibo:motan-core,12
org.springframework.cloud:spring-cloud-task-core,3
org.springframework.cloud:spring-cloud-task-stream,2
org.cloudsimplus:cloudsim-plus,1
org.apache.pinot:pinot-tools,2
concurrent:concurrent,5
org.dromara:soul-client-springcloud,1
org.jboss.arquillian.testenricher:arquillian-testenricher-resource-jakarta,1
ai.labs:persistenceutilities,1
org.broadleafcommerce:broadleaf-profile-web,1
org.kie:kie-internal,2
taglibs:standard,50
org.scalatest:scalatest_2.11,14
com.evolveum.icf:dummy-connector-fake,1
org.restcomm:restcomm-connect.provisioning.number.nexmo,1
org.scalatest:scalatest_2.9.1,1
org.eclipse.persistence:org.eclipse.persistence.oracle.spatial,1
org.jvnet.winp:winp,3
org.eclipse.kapua:kapua-client-gateway-provider-paho,1
org.eclipse.kapua:kapua-scheduler-api,1
org.togglz:togglz-spring-security,3
cglib:cglib-sample,1
