groupId,artifactId,mcrTags
org.opencb.commons,commons-datastore-solr,"persistence,solr,search"
io.quarkus,quarkus-hibernate-orm-panache,"persistence,orm,hibernate,io"
org.jboss.security,jbossxacml,"security,jboss"
org.jodconverter,jodconverter-spring-boot-starter,"spring,starter"
org.nuxeo.ecm.platform,nuxeo-platform-login-digest,platform
org.apereo.cas,cas-server-core-util,server
org.powermock,powermock-module-testng,"mock,module,testing,testng"
io.dropwizard.metrics,metrics-log4j,"logging,metrics,io"
org.eclipse.jetty.websocket,websocket-server,"server,eclipse,websocket,webserver,jetty"
org.teiid.wildfly,rest-service,"rest,service"
com.amazonaws,aws-java-sdk-pricing,"aws,amazon,sdk"
com.vladmihalcea.flexy-pool,flexy-dropwizard-metrics,"pooling,metrics"
org.apache.cayenne,cayenne-joda,apache
com.blazebit,blaze-persistence-examples-showcase-fragments-spring-data,"persistence,data,spring,example"
com.entwinemedia.common,functional,functional
com.sun.woodstock.dependlibs,json,json
group.idealworld.dew,dew-maven-plugin,"plugin,build,build-system,maven"
com.github.cloudyrock.mongock,mongodb-driver-test-template,"database,github,testing,driver,template,mongodb"
org.flywaydb,flyway-core,"database,jdbc,migration"
org.apache.directory.server,apacheds-i18n,"i18n,server,apache,directory"
org.apereo.cas,cas-server-support-reports,"support,server,report"
org.webjars.bower,fontawesome,"assets,web"
org.wikidata.query.rdf,streaming-updater-common,"rdf,streaming,query"
com.intellij,forms_rt,"ide,forms"
org.apache.commons,commons-rdf-rdf4j,"rdf,apache,commons"
org.apache.camel.quarkus,camel-quarkus-sql-deployment,"sql,deployment,apache,camel"
org.eclipse.jetty.demos,demo-jaas-webapp,"application,server,eclipse,webserver,web,webapp,jetty,example"
com.impetus.kundera.client,kundera-redis,"database,client,redis"
org.codice.ddf.spatial,spatial-ogc-api,"spatial,api"
org.projectnessie,nessie-versioned-tiered-dynamodb,"database,aws,dynamodb"
software.amazon.awssdk,chime,"aws,amazon"
com.walmartlabs.concord.runtime.v1,concord-runtime-impl-v1,runtime
org.terracotta,product-upgradability-testing-utils,testing
org.apache.mahout,mahout-hdfs,"hadoop,apache,machine-learning"
org.linqs,psl-parser,parser
com.amazonaws,aws-java-sdk-shield,"aws,amazon,sdk"
org.jvnet.hudson,memory-monitor,"monitor,memory"
net.objectlab.kit,datecalc-jdk8,"date,time"
org.eclipse.ditto,ditto-internal-utils-akka,"actor,akka,eclipse,distributed,concurrency"
org.apache.activemq,artemis-cli,"jms,queue,apache,command-line"
org.xwiki.platform,xwiki-platform-web-templates,"web,platform"
org.wildfly.security,wildfly-elytron-permission,security
org.apache.myfaces.test,myfaces-test23,"jsf,testing,apache"
org.xwiki.platform,xwiki-platform-panels-api,"api,platform"
com.squareup.okhttp,okhttp,"http,client"
org.odpi.egeria,ocf-metadata-handlers,metadata
org.apache.myfaces.test,myfaces-test20,"jsf,testing,apache"
org.wildfly.swarm,security-modules,"module,security"
org.apache.pulsar,pulsar-functions-worker,apache
com.salesforce.kafka.test,kafka-junit-core,"streaming,junit,testing,kafka,salesforce"
org.apache.james,blob-storage-strategy,"apache,mail,storage"
org.opencastproject,opencast-list-providers-service,"provider,service"
org.dcm4che,dcm4che-conf-ldap-schema,"schema,ldap,directory"
com.github.openjson,openjson,github
org.apache.servicemix.bundles,org.apache.servicemix.bundles.okhttp,"bundle,esb,apache,http"
org.apache.kafka,connect-json,"streaming,json,kafka,apache"
org.sakaiproject.calendar,sakai-calendar-hbm,calendar
org.apereo.cas,cas-server-core-logout,server
com.turbo-rpc,turbo-spring-boot-starter,"spring,starter,rpc"
org.osgi,org.osgi.service.metatype.annotations,"service,annotations,osgi"
org.apache.camel.quarkus,camel-quarkus-integration-tests-support-custom-type-converter,"support,integration,testing,apache,camel"
org.dcm4che,dcm4che-test-data,"data,testing"
org.gephi,core-library-wrapper,"module,library,netbeans"
org.eclipse.ditto,ditto-policies-service,"eclipse,service,policy"
org.apache.shardingsphere,shardingsphere-transaction-xa-atomikos,"apache,transaction"
io.github.openfeign.opentracing,feign-opentracing,"github,io,tracing"
org.webjars,bootswatch-spacelab,"assets,web"
org.springframework.integration,spring-integration-core,"integration,spring"
org.springframework.boot,spring-boot-starter-validation,"spring,starter,validation"
com.paypal.sdk,rest-api-sdk,"rest,sdk,api"
org.exquery,exquery-serialization-annotations-api,"serialization,annotations,api"
io.github.openfeign,feign-mock,"github,mock,io"
edu.washington.cs.knowitall.stanford-corenlp,stanford-postag-models,"nlp,model"
org.wicketstuff,wicketstuff-twitter,"wicket,twitter"
org.apache.streampipes,streampipes-storage-management,"apache,management,storage"
com.indeed,proctor-webapp-library,"webapp,library"
com.consol.citrus,citrus-ssh,"network,ssh"
org.openhab.addons.bundles,org.openhab.binding.modbus.stiebeleltron,"binding,bundle"
org.pentaho.di.plugins,file-open-save-core,plugin
org.opennms.core.test-api,org.opennms.core.test-api.lib,"testing,library,api"
org.apache.isis.valuetypes,isis-valuetypes-markdown-metamodel,"apache,markdown"
org.jboss.spec.javax.sql,jboss-javax-sql-api_7.0_spec,"sql,jboss,api"
org.membrane-soa,membrane-service-proxy,"soa,service,proxy"
org.springframework.cloud.fn,tensorflow-common,"tensorflow,spring,cloud,machine-learning"
org.apache.jclouds.provider,elastichosts-lon-p,"provider,cloud,apache"
org.axonframework,axon-test,testing
org.apache.atlas,atlas-testtools,apache
org.apache.fluo,fluo-mini,apache
org.janusgraph,example-common,example
org.apache.jclouds.provider,elastichosts-lon-b,"provider,cloud,apache"
org.jboss.resteasy,resteasy-crypto,"cryptography,jboss"
org.apache.streampipes,streampipes-wrapper,apache
org.eclipse.microprofile.opentracing,microprofile-opentracing-tck-rest-client,"rest,eclipse,client,tracing"
com.azure.resourcemanager,azure-resourcemanager-appplatform,azure
org.apache.camel.quarkus,camel-quarkus-nitrite,"apache,camel"
org.apache.activemq,artemis-cdi-client,"jms,queue,apache,client"
org.rapidpm,rapidpm-functional-reactive,"reactive,functional"
org.apache.jclouds.provider,aws-ec2,"aws,amazon,provider,computing,cloud,apache"
org.assertj,assertj-neo4j,"database,graph,neo4j"
io.helidon.microprofile.health,helidon-microprofile-health,io
org.apache.aries.cdi,org.apache.aries.cdi.extender,apache
de.adorsys.psd2,event-service-persist-db-impl,"event,service"
org.apache.hyracks,hyracks-storage-am-lsm-common,"apache,storage"
io.quarkus,quarkus-spring-beans-api,"beans,spring,io,api"
org.apache.hyracks,hyracks-api,"apache,api"
com.github.jsurfer,jsurfer-core,github
software.amazon.awssdk,transfer,"aws,amazon"
org.glassfish.jersey.containers,jersey-container-servlet-core,"container,servlet,webservice"
org.forgerock.ce.openam,openam-auth-windowsdesktopsso,authentication
org.apereo.cas,cas-server-support-person-directory,"support,server,directory"
com.indvd00m.ascii.render,ascii-render-api,"api,render"
org.neo4j,neo4j-jdbc,"database,sql,jdbc,graph,neo4j"
com.github.goxr3plus,javasysmon2,github
org.webjars,dropzone,"web,assets"
org.ops4j.pax.web.itest,pax-web-itest-base,web
io.sinistral,proteus-openapi,"io,api"
cn.jpush.api,jpush-client,"client,api"
org.apache.tomee,openejb-hsql,"database,hsql,ejb,apache"
gov.nist.math,jama,math
com.blazebit,blaze-persistence-jpa-criteria-impl-jar,"persistence,jpa"
org.glassfish.jersey.ext.rx,jersey-rx-client-rxjava2,"reactive,client,webservice"
org.apache.karaf.jndi,org.apache.karaf.jndi.command,"apache,jndi,osgi"
org.bytedeco,arrow-platform,platform
com.sparkjava,spark-core,"spark,web,framework"
org.seleniumhq.webdriver,webdriver-htmlunit,"browser,htmlunit,webdriver,automation,testing"
org.infinispan,infinispan-cachestore-leveldb,"cache,leveldb"
org.apache.james,apache-james-mpt-app,"apache,mail"
org.talend.esb.auxiliary.storage,auxiliary-storage-service-rest,"esb,rest,service,storage"
org.opensaml,opensaml-saml-api,api
com.azure.spring,azure-spring-cloud-stream-binder-servicebus-topic,"streaming,azure,spring,cloud"
org.apache.james,apache-james-mailbox-event-json,"event,json,apache,mail"
org.mobicents.servlet.sip,sip-servlets-client,"servlet,client"
org.apache.ws.commons,ws-commons-util,apache
org.apache.servicecomb,metrics-prometheus,"prometheus,apache,metrics"
top.zrbcool,pepper-metrics-dubbo,metrics
io.opentracing.contrib,opentracing-spring-messaging-starter,"messaging,spring,io,tracing,starter"
io.thorntail,jolokia,io
org.apache.james,james-server-core,"server,apache,mail"
org.apache.camel,camel-jpa,"persistence,jpa,apache,camel"
org.hotswapagent,hotswap-agent-jbossmodules-plugin,"plugin,agent"
org.opennms,opennms-wsman-asset-provisioning-adapter,provisioning
org.jboss.as,jboss-as-naming,"jboss,naming"
org.apache.sling,org.apache.sling.scripting.jsp.taglib,"apache,jsp,taglib,scripting"
external,webservices-extra-api,"webservice,api"
com.playtika.testcontainers,embedded-voltdb,embedded
org.springframework.boot,spring-boot-starter-activemq,"jms,queue,spring,starter"
org.apache.isis.extensions,isis-extensions-pdfjs-ui,"ui,apache,extension"
io.gravitee.am.gateway,gravitee-am-gateway-core,"gateway,io"
org.apache.nifi,nifi-grpc-processors,"grpc,apache,processor,rpc,protocol"
org.apache.deltaspike.cdictrl,deltaspike-cdictrl-owb,apache
org.eclipse.microprofile.health,microprofile-health-tck,eclipse
com.ibm.icu,icu4j-charset,ibm
org.glassfish.jersey.test-framework,memleak-test-common,"framework,testing,webservice"
org.drools,drools-jsr94,rule-engine
io.quarkus,quarkus-kubernetes-service-binding-deployment,"kubernetes,binding,deployment,service,io"
org.geoserver.community,gs-importer-jdbc,"sql,jdbc,geo,import"
org.minbox.framework,minbox-datasource-switch,"data,framework,datasource"
org.springframework,spring-context-support,"support,spring"
org.simplejavamail,outlook-module,module
com.amazonaws,amazon-kinesis-aggregator,"aws,amazon,aggregation"
org.apache.maven.plugins,maven-reactor-plugin,"plugin,build,build-system,maven,apache"
org.springframework,spring-webmvc-portlet,"portlet,spring,mvc"
org.eclipse.jgit,org.eclipse.jgit.pgm,"eclipse,git"
com.zebrunner,agent-testng-pluggable,"testng,agent,testing"
org.drools,drools-decisiontables,rule-engine
com.axellience,vue-gwt-processors,"gwt,ui,processor"
io.thorntail,security,"io,security"
software.amazon.awssdk,accessanalyzer,"aws,amazon"
org.opennms.core.snmp,org.opennms.core.snmp.implementations.snmp4j,snmp
com.fit2cloud,quartz-spring-boot-starter,"scheduling,spring,cloud,starter"
org.glassfish.main.jms,gf-jms-connector,"jms,queue,connector"
com.hazelcast.jet,hazelcast-jet-cdc-mysql,"database,hazelcast,mysql"
io.quarkus.resteasy.reactive,resteasy-reactive-common-processor,"reactive,processor,io"
org.wildfly.swarm,bean-validation-modules,"module,beans,validation"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-da-perceptron,model
javax.xml,jaxws-api,"standard,javax,xml,webservice,api,specs"
com.heroku,webapp-runner-main,"runner,webapp"
org.springframework.cloud,spring-cloud-aws-secrets-manager-config,"aws,amazon,spring,config,cloud,manager"
org.apache.geronimo.specs.wso2,geronimo-jms_1.1_spec,"jms,queue,apache,specs"
org.jvnet.jaxb2.maven2,maven-jaxb2-plugin-core,"plugin,binding,build,build-system,maven,xml"
org.jooq,jooq-kotlin,kotlin
org.apache.servicemix.specs,org.apache.servicemix.specs.jsr303-api-1.0.0,"esb,apache,api,specs"
org.jenkins-ci.plugins,sonar,"plugin,sonar,jenkins"
org.glassfish.main.concurrent,concurrent-connector,"concurrent,connector"
org.apache.hive,hive-accumulo-handler,"accumulo,hadoop,apache"
org.apache.jackrabbit,jackrabbit-jcr-tests,"testing,apache,cms"
com.sdl,odata_parser,parser
io.helidon.microprofile.bundles,helidon-microprofile-core,"bundle,io"
org.netbeans.api,org-netbeans-api-templates,"ide,api,netbeans"
sshtools,j2ssh-core,"network,ssh"
com.alibaba.cloud,spring-cloud-alibaba-sentinel-gateway,"spring,gateway,cloud"
io.nuls.contract-module,contract,"io,module"
org.springframework.cloud,spring-cloud-kubernetes-client-autoconfig,"kubernetes,spring,config,cloud,client"
org.hibernate,hibernate-validator,"hibernate,persistence,validation"
org.mobicents.servlet.sip,sip-servlets-jruby,"servlet,ruby"
org.apache.camel,camel-google-parent,"google,apache,camel"
org.apache.qpid,proton-j,apache
io.avaje,mod-uuid,io
org.igniterealtime.openfire.plugins,search,"plugin,search"
org.apache.camel,camel-lumberjack,"apache,camel"
com.amazonaws,aws-java-sdk-s3,"aws,s3,amazon,sdk"
org.apache.edgent.java7,edgent-connectors-common,"apache,connector"
io.quarkus,quarkus-jgit-deployment,"deployment,git,io"
org.jboss.forge.addon,bean-validation-api,"beans,jboss,api,validation"
org.opennms,org.opennms.config-dao.poll-outages.api,"dao,config,api"
org.slf4j,log4j-to-slf4j,"logging,slf4j"
com.cj.trim,trim-filter,filtering
org.apache.servicecomb,registry-lightweight,"registry,apache"
com.guicedee.services,guice,"service,dependency-injection"
org.superbiz,connector-sample-war,"application,web,webapp,connector,example"
software.amazon.awssdk,apigatewayv2,"aws,amazon"
org.apache.james,james-server-guice-netty,"network,socket,server,dependency-injection,netty,apache,mail"
com.google.cloud,google-cloud-core,"google,cloud"
org.netbeans.api,org-netbeans-api-debugger,"ide,debug,api,netbeans"
org.jclouds.provider,ninefold-storage,"provider,cloud,storage"
ca.uhn.hapi.fhir,hapi-fhir-validation,validation
org.jvnet.hudson,annotation-indexer,"annotation,annotations,index"
org.hipparchus,hipparchus-geometry,geometry
org.bouncycastle,bcprov-jdk15on,encryption
org.jboss.arquillian.container,arquillian-weld-ee-embedded-1.1,"embedded,container,jboss"
org.sonatype.nexus.testsuite,nexus-docker-testsupport,docker
org.cleartk,cleartk-ml-weka,machine-learning
net.kyori,adventure-text-serializer-plain,"text,serialization"
com.allen_sauer,gwt-dnd,"gwt,ui"
io.kotlintest,kotlintest-runner-junit4,"junit,runner,testing,io"
io.kotlintest,kotlintest-runner-junit5,"junit,runner,testing,io"
org.springframework.boot,spring-boot-starter-log4j2,"logging,spring,starter"
ru.yandex.qatools.allure,allure-model,model
org.mongodb,mongodb-driver-legacy,"database,driver,mongodb"
org.apache.orc,orc-core,apache
org.apache.plc4x,plc4x-protocols-firmata,"apache,protocol"
org.nuxeo.ecm.platform,nuxeo-platform-dublincore,platform
org.apache.camel.quarkus,camel-quarkus-fop-deployment,"deployment,apache,camel"
com.github.sbrannen,spring-test-junit5,"github,junit,spring,testing"
org.apache.nutch,nutch,"apache,crawler"
org.springframework.restdocs,spring-restdocs,spring
org.apache.camel.quarkus,camel-quarkus-slack,"apache,camel"
org.apache.flink,statefun-flink-io,"apache,io"
ddf.catalog.opensearch,catalog-opensearch-endpoint,search
org.flowable,flowable5-engine,engine
software.amazon.awssdk,sagemaker,"aws,amazon"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-sv-suctags,model
org.apache.maven.scm,maven-scm-provider-local,"provider,scm,build,build-system,maven,apache"
org.dromara,raincat-spring-boot-starter-springcloud,"spring,starter"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-ru-freme-wikiner,model
io.github.robwin,assertj-swagger,"github,io,swagger,api"
com.oracle.oci.sdk,oci-java-sdk-managementdashboard,sdk
org.kurento.module,markerdetector,module
org.apache.skywalking,kafka-fetcher-plugin,"plugin,streaming,kafka,apache"
io.prometheus.jmx,jmx_prometheus_javaagent_java6,"jmx,prometheus,io"
vip.mate,mate-starter-gray,starter
us.fatehi,schemacrawler-scripting,scripting
org.hawkular.metrics,hawkular-metrics-api-util,"metrics,api"
io.quarkus,quarkus-azure-functions-http-deployment,"deployment,azure,io,http"
io.netty,netty-testsuite,"io,network,netty,socket"
io.restx,restx-core,io
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.ixa-model-lemmatizer-eu-perceptron-ud,model
org.teiid.wildfly.connectors,connector-couchbase,connector
com.vaadin,vaadin-push,"web-framework,gwt"
org.sonarsource.java,external-reports,"sonar,report"
org.drools,drools-scenario-simulation-backend,rule-engine
stax,stax-api,"xml,streaming,api"
top.zrbcool,pepper-metrics-core,metrics
org.jboss.arquillian.junit,arquillian-junit-standalone,"junit,testing,jboss"
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.core,"framework,identity"
org.aksw.rdfunit,rdfunit-junit,"junit,testing"
com.twitter,joauth,"twitter,oauth,authentication"
org.apache.click,click-nodeps,apache
org.flowable,flowable-entitylink-service-api,"service,api"
eu.lestard,advanced-bindings,binding
io.apiman,apiman-manager-api-war-tomcat8,"application,server,webserver,web,webapp,manager,io,tomcat,api"
org.mutabilitydetector,asm-nonclassloadingextensions,bytecode
org.modeshape,modeshape-jdbc-local,"sql,jdbc"
org.flowable,flowable-dmn-api,api
org.apache.distributedlog,distributedlog-protocol,"apache,protocol"
org.apache.directory.server,apacheds-jdbm,"server,apache,directory"
org.wildfly.security,wildfly-elytron-audit,security
org.slf4j,slf4j-jcl,"logging,bridge,slf4j"
org.apache.camel,camel-js-dsl,"apache,dsl,camel"
org.apache.camel.quarkus,camel-quarkus-exec-deployment,"deployment,apache,camel"
io.leangen.geantyref,geantyref,"io,reflection"
org.elasticsearch,elasticsearch-core,"elasticsearch,elastic,search"
org.wildfly,wildfly-clustering-infinispan-marshalling,"cache,cluster"
org.openhab.binding,org.openhab.binding.mystromecopower,"plugin,binding,eclipse"
io.thorntail,archaius,io
org.odpi.egeria,discovery-engine-spring,"spring,discovery,engine"
com.turbo-rpc,turbo-protostuff,rpc
software.amazon.awssdk,ssoadmin,"aws,amazon"
